puzzle,solution
007801035105000008489502061090208306503064280020310504300190840002680003001000607,267841935135976428489532761794258316513764289628319574376195842942687153851423697
000380209329150070060900531000000902710000860002600013091060400543000186000400005,157386249329154678468927531634871952715239864982645713891563427543792186276418395
050201800267800010001700960020109706004600230608320109142000300000530400593410628,459261873267893514831754962325149786914678235678325149142986357786532491593417628
340608270007003040002041085068157490009234008030869752706900800001376529900085167,345698271817523946692741385268157493579234618134869752756912834481376529923485167
068007092074003000230069800816402930003716028400098006640920003302871609789630001,168547392974283165235169874816452937593716428427398516641925783352871649789634251
000003180000080000067021004030209070470000039010070060086005000005810640341007200,924763185153984726867521394638249571472156839519378462286435917795812643341697258
508400900094503007003006510060000300109600748007091600372000869040000175901007020,518472936694513287723986514265748391139625748487391652372154869846239175951867423
004109000090480520000356040408030002070040100000698437200003684605012093030000200,584129376396487521721356849468731952973245168152698437219573684645812793837964215
400862053005400000200703409032010800700005602608049107024138976000000084803900020,419862753375491268286753419932617845741385692658249137524138976197526384863974521
064300000083500064000062800720000480090034172308021950432000010057003600810009345,264318597183597264579462831721956483695834172348721956432685719957143628816279345
070960004030000709045237600008603005000704300320009807090408103000152970150396240,872961534631845729945237681718623495569784312324519867296478153483152976157396248
304780005607905040100300708478053910500069870296007050915600007000170009700590200,324781695687925143159346728478253916531469872296817354915632487862174539743598261
096003042147590006032004579651000900004920000029601850060009003070408065215030090,596873142147592386832164579651387924784925631329641857468259713973418265215736498
008126070607908000024075600700830120391700008840019000486093210070400590059207840,538126974617948352924375681765834129391752468842619735486593217273481596159267843
000900020065080000003020087604390500320450000000200003050000048700000296800600300,478963125265781934193524687614398572327456819589217463956132748731845296842679351
021960708000451200000280013830100905094020030012009680000032001206018049000600070,421963758378451296965287413837146925694825137512379684749532861256718349183694572
001530700970200005050908060063792804700000031005006027000820073530647218080103000,621534789978261345354978162163792854792485631845316927416829573539647218287153496
007802000620500040500160009300000002206000080080090673000605730703900000060003100,937842516621539847548167329319786452276354981485291673194625738753918264862473195
850000079321900000009005001740130950000750004080000000537060102010040806000300090,854213679321976485679485321746132958193758264285694713537869142912547836468321597
700480002082056103500000000040802759005000200009571000050200801238915670160340025,713489562482756193596123487641832759375694218829571346954267831238915674167348925
006078000000000100000501076003056200500090000060103785000200000125480069080300500,216978453759634128438521976843756291571892634962143785394265817125487369687319542
860000517300800960074600203009731000036008091040009328097056832108073605650402100,862394517315827964974615283289731456536248791741569328497156832128973645653482179
082000040000006900034000800000104000805370400200658079500480296000010705700205104,982531647157846923634792851379124568865379412241658379513487296426913785798265134
450090123762000940109480605070010094006040530000753800087000359005078460901005702,458697123762531948139482675573816294816249537294753816687124359325978461941365782
508000392000200186312000400054700800007006004206013009493601020800050600005820030,568147392749235186312968475154792863937586214286413759493671528821359647675824931
000010000000700614035406780073842001401000000082530947547600030000084270008370490,764218359829753614135496782973842561451967823682531947547629138396184275218375496
150000700760509040004007050070006005032170600800395001400000087390050000627040519,159234768763589142284617953971426835532178694846395271415962387398751426627843519
060090103547210986193806200039705800471920005825061004306179020710582360080630570,268497153547213986193856247639745812471928635825361794356179428714582369982634571
800340070000000000405006310000008020950700006000003097570000609046009082029067000,862341975731985264495276318617498523953712846284653197578124639146539782329867451
038020005150897632000053000490510060000760020000004009200008006863005010540100087,938621745154897632726453198497512863385769421612384579271948356863275914549136287
900340000470206000010900000130020094020401003840050620054000068090000007083060140,965347812478216935312985476137628594526491783849753621254179368691834257783562149
905806070704900520001200004190402000657309000000500310018600900000100080530700060,925846173764931528381275694193482756657319842842567319218654937476193285539728461
800001074050400000000987506082100009005820317010000085508719042000000090420630751,863251974957463128241987536382175469695824317714396285538719642176542893429638751
069002080500890061000350900900105004070934050001678320805003010126789405347501892,769412583534897261218356947983125674672934158451678329895243716126789435347561892
004000000706043005093001060068507002000000700007090080300000408201700009080009200,824965173716843925593271864968517342152384796437692581379126458241758639685439217
050361070410780000009400806180006720000504080060000043600047300048615007020000000,852361479416789532739452816184936725973524681265178943691247358348615297527893164
204087050000300420605400397060040000090170040508239076423000060050690203900700504,234987651179365428685412397761548932392176845548239176423851769857694213916723584
350000910008006000607321485023005000001009040000043002030062800800900030000008051,352874916148596327697321485423615798761289543985743162534162879816957234279438651
900000020200600800401080900070000090098207600020593100012800050860740012305000080,986174523237659841451382967173468295598217634624593178712836459869745312345921786
900706003071008400000014027006030089013000005800621000580103640234000701107002538,942756813371298456658314927426537189713489265895621374589173642234865791167942538
003050000052069307007400518670280053000005170000000084700590800008000405039001060,413758629852169347967423518671284953284935176395617284746592831128376495539841762
100700200769824000005103070850002037900301560016500002000030020238405600090016400,183759246769824351425163978854692137972381564316547892641938725238475619597216483
016209038500007002800010000107006204080102907692000000060000780000500340000040600,716259438543687192829314576137896254485132967692475813364921785271568349958743621
000065000596374001042010630015723940803941067400008300060100800234580196008490003,381265479596374281742819635615723948823941567479658312967132854234587196158496723
020389406080400020004725091269000100000200000740098200376852000010007060008103072,127389456985416723634725891269534187853271649741698235376852914512947368498163572
037142859000800076009657040341780290005304601860500437076230014408960700250470968,637142859524893176189657342341786295795324681862519437976238514418965723253471968
000420590752000006084050270090060004006000837000000002270196000308070009040000005,163427598752819346984653271897362154526941837431785962275196483318574629649238715
000000009063945108090870034082693740046100080900400000025001403710239000639500000,478316529263945178591872634182693745346157982957428361825761493714239856639584217
070105406608940030000300091500091000002700004700450002400009003900524600056037200,379185426618942735245376891564291378892763154731458962427619583983524617156837249
900700000003401600008600073082000500405020700170004802006907208590260047000040000,964732185753481629218695473682179534435826791179354862346917258591268347827543916
902650081816000705007381092300060000728100003001070000000840000005706209000910000,932657481816429735547381692394568127728194563651273948179842356485736219263915874
290401800035286004080593600070020040000060780002708013900012000300854060000900050,296471835735286194481593627873129546149365782562748913954612378317854269628937451
000001607036024090081500040609402003053080000210006954840690020060700030307205400,524931687736824195981567342679452813453189276218376954845693721162748539397215468
500879000038000001940002605050081060010020853300000002193607208800003097405208130,561879324238546971947132685752381469619724853384965712193657248826413597475298136
000600820030250600600008475560700004371400000000905137003006700007803900240007310,415679823738254691692318475569731284371482569824965137983146752157823946246597318
318070092062930000007020840053087000000005086286003057005000408831000005024000739,318574692462938571597126843153687924749215386286493157975362418831749265624851739
002070000006000009180645030400163020000500006003709001001007483350000002800010790,532971864746832159189645237475163928918524376263789541691257483357498612824316795
360008050021004007784020190600153089973082500000097260006040075000206901017039000,369718452521964837784325196642153789973682514158497263296841375835276941417539628
016000930204007016978060504020635700700100640103008005000073460640812050302056178,516284937234597816978361524429635781785129643163748295851973462647812359392456178
170900583309208407548130269000010700003002050050009008005401302834000090021096045,172964583369258417548137269986513724413872956257649138695481372834725691721396845
005804316012003704406057208029700800600300000048209600003478100080900540260031080,795824316812693754436157298529746831671385429348219675953478162187962543264531987
204130700708000005000000023910004078070690042400700900000046100000800006186200030,254138769738962415691457823913524678875691342462783951529346187347815296186279534
000298000034165070060300001029681457605072000140953060070506200892000605006820730,751298346234165978968347521329681457685472193147953862473516289892734615516829734
386000000001200043940106000005300700000000009600002105000091006004060302500020400,386574921751289643942136857295318764418657239637942185823491576174865392569723418
020009040840070025300020070000040890904010007000962504200030610009000003673801402,725189346841673925396425178562347891934518267187962534258734619419256783673891452
350720400408100706700800001610400530003560017205309600526900803100003000007248105,351726498498135726762894351619487532843562917275319684526971843184653279937248165
041020080070054000002380914000036270187040650000000049030000100008003426006410035,341629587879154362652387914495836271187942653263571849734265198518793426926418735
020400010031906500095000043100000275900102800000060001600751000013000060007690000,726435918431986527895217643168349275954172836372568491649751382513824769287693154
016200039029003000000000200090407005002050391050010724001008402807940153045030970,716284539529163847384795216193427685472856391658319724931578462867942153245631978
589214063000097852030050140045100328073900014608423597327569080806741005451002076,589214763164397852732658149945176328273985614618423597327569481896741235451832976
080051200001697800056300041030209685520006004008030000000003020670040510890000007,387451269241697853956328741134279685529816374768534192415783926673942518892165437
500941807009620500600307901836419702054802016270500409090103675080700293367200048,523941867719628534648357921836419752954872316271536489492183675185764293367295148
053009001200000095400050803047106358005084200102070900060005082500018600708000004,853469721276831495491257863947126358635984217182573946369745182524318679718692534
205080030010520087009004050007008000001790000020000071090800420030209500040356008,275981634614523987389674152457138269861792345923465871596817423738249516142356798
000000903008000000200930600000001460615270809409008201530740186000000795000056020,756482913398617542241935678823591467615274839479368251532749186164823795987156324
053700290400900500800300076002051000001000700906800020600527040000004060200000307,153746298467982513829315476372451689581269734946873125638527941795134862214698357
004905001070016082008472050950060210000120005080507930602000098893050000000608103,324985761579316482168472359957863214436129875281547936612734598893251647745698123
563018002004392586028560314387624105251030008090051200075000020149076850632185740,563418972714392586928567314387624195251739468496851237875943621149276853632185749
108600439200143708000000062009730500025089001701560890000076000503910080964008300,158627439296143758437895162689731524325489671741562893812376945573914286964258317
300268009900107003702340501009835602234000000000412000008020030500000210003001700,351268479946157823782349561179835642234976158865412397618724935597683214423591786
401760893003048001080001000090480100107000200308100045070030604610804050230005089,451762893723948561986351427592483176147596238368127945875239614619874352234615789
500360010000500480803009070706000050230005761950800030090000045307204090405093100,574368912169527483823419576746132859238945761951876234692781345317254698485693127
650300198703600205901025700004070001190002370070431089560090430310200857400050010,652347198783619245941825763834976521196582374275431689567198432319264857428753916
925617000003298016168030020010052003090100604050486000009000460001040082284069000,925617348743298516168534729416952873892173654357486291539821467671345982284769135
030150200068000105100800070900000000003008496046500030000205301070901604020043750,439157268768392145152864973987436512513728496246519837694275381375981624821643759
003500600000000800078020050060709502005006079000852001800074100097030248104900036,413598627952467813678123954361749582285316479749852361836274195597631248124985736
049003028701000690002000005156004300000390206000500800207000084610040930830210007,549163728781452693362987415156824379478391256923576841297635184615748932834219567
904000078002007500000020930000000810079004052300215700607003025001470090090500400,914356278832947561756128934425739816179684352368215749647893125581472693293561487
025097060000004912009002040100970800280000000000010003040000056370405280006800407,425197368738654912619382745153976824287543691964218573842739156371465289596821437
826437095091020783753090040012784309980503200364912000100050036030040807040008900,826437195491625783753891642512784369987563214364912578178259436239146857645378921
085001030617000054000578100008200309109704500450300708000057003070040601800602970,985461237617923854324578196768215349139784562452396718296157483573849621841632975
070306009300700200451920670140265900500003820623000001080104090010509060935670010,872346159369751284451928673148265937597413826623897541286134795714589362935672418
000605729600870050007090006980250031700134290031906075098423507072568013065700000,813645729629871354547392186984257631756134298231986475198423567472568913365719842
600000401059010003201470000905080020368200000120006054730100500090307142014862930,673529481459618273281473695945781326368245719127936854732194568896357142514862937
600000870000920501153400920001064758070801300062000000018602400396007005200509600,629315874784926531153478926931264758475891362862753149518632497396147285247589613
074208600006300052050900430020170594900000268645892173709005380582713006001689705,374258619196347852258961437823176594917534268645892173769425381582713946431689725
013008500200590001570416902001000400360004100000060020127039050039045210854601093,913278546246593871578416932791382465362954187485167329127839654639745218854621793
407090362002643001386071540005000600000906800604007100100560070028030006063129008,417895362952643781386271549835412697271956834694387125149568273528734916763129458
000074000406020000009300400068090051090007306070500802600008913800000000050763200,583674129416829537729315468368492751295187346174536892647258913832941675951763284
050170008678094020341008059000350070032010640005002103000000000520041906010039080,259173468678594321341628759194356872832917645765482193983765214527841936416239587
830006100056903407001058000325001008067000213100030600710000020000307500090020030,834276159256913487971458362325641978467895213189732645713569824642387591598124736
700006900590074128803090675000060080609415007274039000900721050400008091000900060,721586943596374128843192675315267489689415237274839516968721354432658791157943862
148000030605700040003580010900003507030950100080000390009346070024105068061009053,148692735695731842273584619912463587437958126586217394859346271324175968761829453
020805017716402530005137006502040683460280170000076000900624351050709042240008700,324865917716492538895137426572941683469283175138576294987624351653719842241358769
023906475500074201467012090800050002030601059605820034001005980050238040080007000,123986475598374261467512398849753612732641859615829734271465983956238147384197526
001700208000286000080000300002009500060850700098370602030600150029500400050000800,941735268375286914286194375712469583463852791598371642834627159629518437157943826
000419752001582604005003000000050008009046270508000000000030907150090026703000080,836419752971582634425673819267351498319846275548927163682135947154798326793264581
960000231500002000031060704010080000003401020000030007090053406300090500075006080,968547231547312698231968754714289365653471829829635147192853476386794512475126983
102059036000726805000080042000007354000034007000510020501092460260800003840075000,182459736394726815756183942918267354625934187437518629571392468269841573843675291
789000000050070040420090170500083700090560014804020000017346085000008067000059231,789134526156872349423695178561483792392567814874921653217346985935218467648759231
000027648016004307804063920385016079197302400600978013560049000009201700020605804,953127648216894357874563921385416279197352486642978513568749132439281765721635894
004568000309000506000090400070910000000005027600280900000000238800406105905800760,124568379389742516567391482278914653491635827653287941746159238832476195915823764
307194600002005094049602000015730000234561000790248051028013576073856200501920840,357194628682375194149682735815739462234561987796248351928413576473856219561927843
000427010304900000027800409805706043790203000402000000000309580250084090900150630,569427318384961725127835469815796243796243851432518976641379582253684197978152634
002000300679031580103560907791020800205103700000900000010205400020040105400300278,542798316679431582183562947791624853265183794834957621318275469927846135456319278
087902100356000079200063400910070040500030712030200000000806007625010894870000020,487952163356148279291763485912675348568439712734281956149826537625317894873594621
052600090016004020040702601090070140030040785004000300020407006480100270000920458,752631894316894527948752631895376142631249785274518369523487916489165273167923458
500809400874300100032000005260000004001080300395420000003605008600003541000718000,516879423874352169932164875268537914741986352395421687123645798687293541459718236
507100003810003700020004801605417200270050030480300500300005072090780306052631089,547168923816293745923574861635417298271859634489326517368945172194782356752631489
230900047000341000809006531080000000906807004070004309003000976790462813600003002,231985647567341298849276531384129765956837124172654389423518976795462813618793452
000070460006154807700000509097640001103000000050002070409060703010800054070400000,531978462926154837748236519297645381163789245854312976489561723312897654675423198
491875020000060597006000048104608209050000080000400351000049035003006902925317000,491875623382164597576923148134658279259731486867492351618249735743586912925317864
610508423000000007000007608761030950480752000025600074106005030900300105000001740,617598423894263517253147698761834952489752361325619874176485239942376185538921746
500002067001030004243000800008000050060000070007053000804307095706098031000410080,589142367671839524243576819498721653365984172127653948814367295756298431932415786
500200009000100208006000051072030906301026000090007032420079000060000000000600720,514268379739145268286793451872531946341926587695487132423879615167352894958614723
095000004070009380300062005600000900910000078000308510007080400030026000009140600,295837164476519382381462795658271943913654278742398516567983421134726859829145637
059316700020500413031800050004900075002040008960005304090001000005430260600070530,459316782826597413731824956384962175512743698967185324293651847175438269648279531
276080509030509000090602100000308025865000003300090801000000200623417000159000047,276184539431579682598632174917368425865241793342795861784953216623417958159826347
370680400090700600000124000009030106006000804080940003007098000010507080058400360,372689415194753628865124739249835176536271894781946253627398541413567982958412367
000040008080009000507013400705000203009507040103004795000456021400102859050390070,612745938384629517597813462745961283829537146163284795978456321436172859251398674
030000008090035724001206309000023080300809402928000000205000107070460890000010200,532974618896135724741286359654723981317859462928641573265398147173462895489517236
007040060084059030090020000879000400010000000002070590621907300040002087700300219,237841965184659732596723148879135426415296873362478591621987354943512687758364219
280504000100002500900083040060315078518090430790040105001009000600000003300400201,286574319134962587957183642462315978518297436793846125821639754645721893379458261
430700269002100580008026017650810002084900150000500640040070800820001700075600401,431758269762193584598426317653814972284967153917532648149275836826341795375689421
000045328000706400500031060005173680000002901080090507000319070603050090108060053,716945328839726415524831769945173682367582941281694537452319876673258194198467253
000002560002000091689140207008010700970030180050074029825690070401003650367008912,713982564542367891689145237238519746974236185156874329825691473491723658367458912
004732916730009800090410070000200060403000052019300008150020097000000630046970201,584732916731569824692418573875241369463897152219356748158623497927184635346975281
000207813678014000102809407000005602060083174900001050781406030306570041050000786,594267813678314529132859467813745692265983174947621358781496235326578941459132786
000000028280007063063058040320004000500100030010300290601002389804510070732086050,947631528285497163163258947329864715576129834418375296651742389894513672732986451
006070104310508607809401305157600040000100700040857261005009000000080579090005400,526973184314528697879461325157632948682194753943857261765349812431286579298715436
053928060821306005006010283014839726009102030602045809247600951105297340308401602,453928167821376495976514283514839726789162534632745819247683951165297348398451672
307040016800002304009763050002530801040900702000278540280650493670320105950081607,327845916865192374419763258792534861548916732136278549281657493674329185953481627
604809720208600495095072680500006932901730560346020170860000217000361849409207050,634859721278613495195472683587146932921738564346925178863594217752361849419287356
064105082500060170090372040680030201400526000000910003000780500105643920948051000,764195382532864179891372645689437251413526897257918463326789514175643928948251736
904365802078001369000879000483720050000093086602108034705002400800030000049000608,914365872578241369236879145483726951157493286692158734765982413821634597349517628
040000007209137654013050892902400108804309276060002905408090000605000701130586420,546928317289137654713654892972465138854319276361872945428791563695243781137586429
560382010843170529002004836081935004000827300007601080314000002900000708728060003,569382417843176529172594836681935274495827361237641985314758692956213748728469153
008006070009057108000801396097080540536100082000000630075408209003769050980015700,318926475469357128752841396297683541536174982841592637675438219123769854984215763
671085042823407600504060010102530764430070508005208931007000485040050270050024096,671985342823417659594362817182539764439176528765248931217693485946851273358724196
009730060008040290065280130092307006030000500006508700004000302021000604653070000,219735468378146295465289137592317846837624519146598723784961352921853674653472981
004301095100650040300007120001502004537180960000960010783016259040000001006795030,864321795172659843359847126691572384537184962428963517783416259945238671216795438
501300000069000080024010000000037015600001008910008003000103002790406000000002540,571384296369725184824619357248937615653241978917568423485193762792456831136872549
530009807008050090907030502060178200000302004070005108700000903020063780005000000,532419867648257391917836542463178259851392674279645138786524913124963785395781426
008163050090704000137800006000090805050600019089071002000040720000200591800010030,248163957596724183137859246613492875752638419489571362961345728374286591825917634
010000509500070000907085002280090605059068007071000803708004000000800400100250008,816423579532976184947185362283791645459368217671542893728634951395817426164259738
200300040014060080000920003500008907060409030900002001607093000120840006003006090,296381745314567289875924613541638927762419538938752461687293154129845376453176892
058009327070001006306007080780062009095103400460090730517208004600700810000910200,158649327972381546346527981783462159295173468461895732517238694629754813834916275
060020301000503000932800705800360510093285674006140830520008090600790203379000008,765924381418573926932816745847369512193285674256147839521638497684791253379452168
001008300293006480568000000000043602012000000005000040027309064080060070000002801,741958326293716485568234917879143652412695738635827149127389564984561273356472891
050216430000004120100837005702008506846350970591002300060180000085400700209075003,958216437673594128124837695732948516846351972591762384467183259385429761219675843
009763528080000030603518700062000000830407065000002081018000652054000009006025403,149763528785249136623518794562381947831497265497652381318974652254136879976825413
000765000206190804305200000603809521019600300800000609460082093000000265750000408,184765932276193854395248176643879521519624387827351649461582793938417265752936418
004620008070048006086070524050396000100004209000015637845100960000000870020859100,514623798279548316386971524752396481163784259498215637845137962931462875627859143
700004001500732900402010370130080000080063050625490030000028504009076803850001020,793654281518732946462819375134285697987163452625497138371928564249576813856341729
209648000574000060016027030050000800080010000902800306705480123400090087028703040,239648751574139268816527934351964872687312495942875316795486123463291587128753649
000300650090205080200087000900000241047906008500108096023509104670004029000600075,784391652391265487256487913968753241147926538532148796823579164675814329419632875
000200400628070100000060508139502000082097300000300089000000605004100072016000034,395218467628475193741963528139582746482697351567341289973824615854136972216759834
000090045061400302500320090476239051028014760159000030010940080205800017004001000,832197645961485372547326198476239851328514769159678234713942586295863417684751923
897200600205098003040060208010500080078916004326070901754389002002651040601000539,897243615265198473143765298419532786578916324326874951754389162932651847681427539
035070480706090020409050007000700031374002000090530002860305094940067250000984370,235671489716498523489253617652749831374812965198536742867325194943167258521984376
105380479408070501003154000040901720070060304530420096019700653654093080000510902,165382479428679531793154268846931725972865314531427896219748653654293187387516942
200049031000300000703018000020850973389004500000000100807001302050090004030000010,265749831918325467743618295124856973389174526576932148897461352651293784432587619
806129000270030009931700020004967852620345000507080043403010790060894031159003000,846129375275438169931756428314967852628345917597281643483512796762894531159673284
000640000040030125009720604830009000095000483007400510002396051960500007051070006,213645978746938125589721634834159762195267483627483519472396851968512347351874296
710000020053028700000460150007053009000240600231096500000580300060379405380600070,716935824453128796829467153647853219598241637231796548974582361162379485385614972
604300072000570040100090500000903000040160009069050814000019423820600700400000060,654381972982576341137492586218943657745168239369257814576819423821634795493725168
039080026001000030200030407802070904000004063040620080310702040000043000020950000,539487126471296538286531497862375914957814263143629785315762849798143652624958371
310920040000070090249356180002839504094000030803000009028043076000007851070080020,317928645685471392249356187762839514194562738853714269528143976436297851971685423
503069781180027006700300020002000003015000000307081000004070890930000507000800600,523469781189527346746318925892754163415936278367281459654173892938642517271895634
604281070890673254273059000340107805085346720967000300430060507716035492520010638,654281973891673254273459186342197865185346729967528341438962517716835492529714638
573000001014369007600175348067900520059713864048056109021030905086591000035807416,573482691814369257692175348167948523259713864348256179721634985486591732935827416
040003810006000904001700000000000000203006140184005006679038450000007280020109603,542693817736581924891742365967814532253976148184325796679238451315467289428159673
529001806104060020600820049003104692495680701201000400912000004708006905300010080,529341876184967523637825149873154692495682731261793458912578364748236915356419287
260380700100609005093720810048970031936800000020500008800200000002060450619407083,265381794187649325493725816548972631936814572721536948854293167372168459619457283
000102000000043090000000600600000005700509041054837062208456109501300000460000583,976182354815643297342795618689214735723569841154837962238456179591378426467921583
000052000157908026302467851573214689089073142421089005018020904935746010006801503,864152397157938426392467851573214689689573142421689735718325964935746218246891573
490100703007040900036709145601000007300400209905300080009004300053901070164030002,492185763517643928836729145621598437378416259945372681789254316253961874164837592
976021450142500607003060000000700302028050069000003008830005200007008100000070894,976821453142539687583467921459786312328154769761293548834915276297648135615372894
090100500870900003000067010967401000015030904030002600009206300052800006043000102,396184527871925463524367819967451238215638974438792651789216345152843796643579182
730150800004738200012964375348621007205397010970845632006470180197080006003506729,739152864654738291812964375348621957265397418971845632526479183197283546483516729
390000067002038091080000023008200310063051074104007050010503006850046102400700000,391425867742638591685179423578264319963851274124397658219583746857946132436712985
028039760970000000305600000009000521000002040200581070180096054000000000590370206,428139765976854132315627498869743521751962843243581679187296354632415987594378216
063042007009603524452000310580069032040328100000051809004805090790030000235006070,163542987879613524452987316581469732947328165326751849614875293798234651235196478
003005009092430000005021040561870000300000100907063850030050000804090720709208030,473685219192437568685921347561872493328549176947163852236754981814396725759218634
403109020018267390209804561085021406301006080000000150830615740007093210194702035,463159827518267394279834561985321476341576982726948153832615749657493218194782635
049081070008003000307000860093102708002809001800034609070090005905000030206008400,649281573528673914317945862493162758762859341851734629174396285985427136236518497
008075001300000900000139548193040000004092035020300000801000400009801603630904000,948275361315486972267139548193547286784692135526318794851763429479821653632954817
190000308000157690647098000320589417000420500000600283008900705760805031530012800,195264378283157694647398152326589417871423569954671283418936725762845931539712846
020001003800760200100540086900016300200390000080007049300005090059834010408600005,526981473894763251137542986975416328241398567683257149362175894759834612418629735
006002300002070004050630290000213060809760042000090000200006000094027030507080000,946152387312879654758634291475213968839765142621498573283946715194527836567381429
100000306000680010670100500760009400010200709805040001400900023000000847006070000,128495376543687912679132584762519438314268759895743261487951623951326847236874195
052938701983601502106025830867000095500390087009000400304500978705083600620000100,452938761983671542176425839867214395541396287239857416314562978795183624628749153
825076090000089521001000000500730609060910052300502040438601000250000006000000000,825176493673489521941325768512734689764918352389562147438691275257843916196257834
310506802500020040209003607008407036000609024405000700142300070093702065007000013,314576892576928341289143657928457136731689524465231789142365978893712465657894213
001904007754062000209000504190000036062005000870010900000040305027009000040500070,631954287754862193289173564195287436462395718873416952916748325527639841348521679
500106000600000048020090760003601000400000090700005020075263400000819000860700000,548176932697532148321498765953621874412387596786945321175263489234819657869754213
180940070004820010503167984005086201200090503460030007050010700049270056007059000,186945372794823615523167984935786241278491563461532897852614739349278156617359428
900100567650300001000000003480030670006050300000007082360009008804010236510863000,923184567658372491741596823489231675276958314135647982367429158894715236512863749
415000030930004000080063000702500000000097082000601743508000000000270300003000006,415982637936754821287163495742538169361497582859621743528316974694275318173849256
006030001310800004478206900900548000080620400640173000100050800800702310009080240,296435781315897624478216953937548162581629437642173598123954876854762319769381245
216038000080051706000406018621070003937084000850362900100000065760000040500003007,216738594489251736375496218621579483937184652854362971143927865762815349598643127
006809500019023840200500090000092008893700001700068004030910000070005126100280439,346879512519623847287541693654192378893754261721368954432916785978435126165287439
124780095060040071950000380005109003000500008600800000010600000536492017409301006,124783695368945271957216384845129763293567148671834952712658439536492817489371526
500060100009020080813754200000097000000000010637401005000070600056009001748005302,572968143469123587813754269185297436924536718637481925391872654256349871748615392
050613027068427195007895463875062934642739018193548670001900006420356000086070340,954613827368427195217895463875162934642739518193548672731984256429356781586271349
003400080060031054409600130006010800902800013000025009070502048200083076080740000,513479682867231954429658137736914825952867413148325769671592348294183576385746291
070009203400507001109030407210653900500914020396278004060000002035700009000000100,678149253423567891159832467214653978587914326396278514961485732835721649742396185
104820090000196427029074080907000003540000600200400109400259000803001260752603010,174825396385196427629374581967512843541938672238467159416259738893741265752683914
002053100603801045045700389080006003310007560200000000000240701530000024027300058,892453176673891245145762389789526413314987562256134897968245731531678924427319658
010902753200503000000106040027090005039250001600307409540739080900000307703020500,816942753294573168375186942127694835439258671658317429541739286982465317763821594
304000068028060000001084902000800000900046001870930004200608000080002070107003826,394217568528369147761584932416825793935746281872931654249678315683152479157493826
072000615000705003004600002003164028000072301000508407900050236307206100208410000,872349615619725843534681972793164528485972361126538497941857236357296184268413759
690000400748002600003490800802049057070105968000803124900030780230960041006517293,695781432748352619123496875812649357374125968569873124951234786237968541486517293
000067031800024060000018250530040900106750308009030400090002040207005000000603000,924567831851324769673918254532841976146759328789236415395182647267495183418673592
100795080086012000940300010378049120014000539695200847000050062409127350850000070,123795684586412793947386215378549126214678539695231847731854962469127358852963471
160973854947025601005100000400506070600748315751300486278601000390407120004200760,162973854947825631835164297483516972629748315751392486278631549396457128514289763
030000009701000024040007100063524701007030205050019086309075610000060438004003057,236841579791356824548297163863524791917638245452719386389475612175962438624183957
600005000720040381041378520107400850038267094290081007009700008816902073070810900,683125749725649381941378526167493852538267194294581637459736218816952473372814965
000830940908045060640000003174598300009402108000310090017004009003000600060900050,721836945938145762645729813174598326359462178286317594517684239493251687862973451
030971506592080100000400930250890710340020860089160050015008300078000240420710005,834971526592386174167452938256894713341527869789163452615248397978635241423719685
200007005409105003010003009008072004320000976040009050802430590170058300053006001,236897415489165723715243689598672134321584976647319258862431597174958362953726841
040962010005801000100570009570140006480609021619000435004708053850000000237090000,348962517795831642126574389572143896483659721619287435964718253851326974237495168
073000050140650703580034000060570201000009007004106098800360010600015832401098000,273981456149652783586734129968573241312849567754126398825367914697415832431298675
035460290000000050700300406400000072070800640010204000100000500080013904246009003,835467291964128357721395486458936172372851649619274835193742568587613924246589713
080020004090008006107600000960400382800216970500003401006000140719040600400001000,685129734294738516137654829961475382843216975572983461326597148719842653458361297
000500200005013090061429507106308000070104300050970040000000759900200468580700020,493587216725613894861429537146358972279164385358972641632841759917235468584796123
504000020008203010300080700007005000405107302100800600051008069002000430003050070,514679823978243516326581794287365941465197382139824657751438269892716435643952178
820000006400000970091700000700900004000000603143060708000041059000300047200807001,827459136436218975591736482762983514985174623143562798378641259619325847254897361
800690000600070002000004000700060000008003041006800005053000100960030800007001026,815692473649378512372514968734165289598723641126849735253486197961237854487951326
879000013402001970135780400604008200053074009708520100000600000000213085300845601,879462513462351978135789426614938257253174869798526134581697342946213785327845691
975024631260710850040350709702105943354980170610000280890530460527641300406298010,975824631263719854148356729782165943354982176619473285891537462527641398436298517
650020008230007600078000000700008403045709206060001070420000800010000000507003142,651324798234897651978516324792658413145739286863241975426175839319482567587963142
000358069006020031804000007020000000080560702160802903600007000700230694900045000,271358469596724831834196257327419586489563712165872943643987125758231694912645378
900017034010603900500002670030000006090170053040200009001560400070340020000720000,962817534714653982583492671137985246296174853845236719321568497678349125459721368
004700506000059480008041073057010630001006708609007045480073000010002060070000814,134728596762359481598641273857214639341596728629837145486173952915482367273965814
965010283028503006000002015001800300600029004079000861412908000000260508050300120,965714283128593476734682915541876392683129754279435861412958637397261548856347129
009001046403080000001700508307100009500000400908070010230009007100007900790045002,879521346453986721621734598347152869512698473968473215234819657185267934796345182
085204060000065400960108070430052890678390002592046300200080050840500009000029183,385274961127965438964138275431752896678391542592846317219683754843517629756429183
945000007001906002200400005097340008450008709080000530000079000029000080500604070,945132867871956342236487195197345628453268719682791534364879251729513486518624973
