puzzle,solution
001079002200130546008000900703510009000300080600800750820450390100000605900000418,451679832279138546368245971783514269592367184614892753826451397147983625935726418
600205001039410000100070090201509070000600008400000906006020005302000649514000087,648295731739418562125376894261589473953647128487132956896724315372851649514963287
200907360879000000006010000062043158405102006000600000000800501040001970007020003,214987365879536214356214897962743158485192736731658429623879541548361972197425683
286170030941003080000486001073500098090714002000038100400300060802000009000090000,286179534941253687357486921173562498698714352524938176419327865832645719765891243
080071060000036094609542080758210000391000807420003150800060902162000540945108003,284971365517836294639542781758219436391654827426783159873465912162397548945128673
504000009006180000001043652800306905000801204200090700000210547070000090005000821,534762189926185473781943652847326915659871234213594768368219547172458396495637821
859132600100640809060089023000301200010270096000050430027000000093406700600095000,859132674132647859764589123945361287318274596276958431427813965593426718681795342
087060002102400000050000640004900206200810005005032008000540839300000020578000104,487361952162459783953728641834975216296814375715632498621547839349186527578293164
700293040203154786040006009400387102810649305930500860009030007001002008000015000,768293541293154786145876239456387192812649375937521864529438617371962458684715923
210830090030071562070600010157203000024500300090047000745006000081050036302410007,216835794438971562579624813157283649824569371693147285745396128981752436362418957
008400109273918045490000083005304900902000401807100352000000000329705800000002094,658473129273918645491256783165324978932587461847169352584691237329745816716832594
900100687001000004006702509510420760002007901009031208295018470140060000680270195,924153687751896324836742519518429763362587941479631258295318476147965832683274195
085004320910003806040260105000007200027000059008000703004732960809100472076049001,685914327912573846743268195561397284327481659498625713154732968839156472276849531
000002109450970800100043250001380076800790010700106500000400005008000400010207090,637852149452971863189643257241385976865794312793126584926418735378569421514237698
090000070030580400050720006000900027870000090006370040082030000000605000109040050,698413275237586419451729836314958627875264391926371548582137964743695182169842753
901308600500600782000500093002907031000000078170200000243050900009720804857401320,921378645534619782786542193462987531395164278178235469243856917619723854857491326
000008090085279600960510870490350120001007980007901006003102059750800204019745000,174638592385279641962514873498356127631427985527981436843162759756893214219745368
064009030052180690010530000200008060500012900730400012000801000478020050000007204,864279531352184697917536428241398765586712943739465812625841379478923156193657284
590300210030000789001079000653804027284005906070632458348207691960143070702986305,597368214436521789821479563653894127284715936179632458348257691965143872712986345
703000452000050000425371000002000900094005600050000020041600083000804091809510000,713968452968452137425371869382746915194235678657189324241697583536824791879513246
106000300098360007000590010809056721007000090210000036701040000560903100000000002,156274389498361257372598614839456721647132895215789436721845963564923178983617542
102038400080961205356270000928645001600087904400092058569010702017406093003759106,192538467784961235356274819928645371635187924471392658569813742817426593243759186
000082006070043050200609004000004500042007863089500007400075031003060200000001070,954782316876143952231659784167834529542917863389526147498275631713468295625391478
038600000097100043000704050000900230065401890900008400800540106100860000000017300,438695712597182643216734958784956231365421897921378465873549126142863579659217384
041080005068200049705964100200000000800020903013805007002010000100600582400500390,941783265368251749725964138259437816874126953613895427592318674137649582486572391
713089062029000517645700309280031045974800630501040200090050026058006104062478050,713589462829364517645712389286931745974825631531647298497153826358296174162478953
000006000600803240000040001014508962000060000700030000800000075007925406006307109,472156893651893247983742651314578962295461738768239514829614375137925486546387129
980053070000907020120000009602004080590000043070009100009005036700006004203040597,986253471345917628127468359632174985591682743874539162419725836758396214263841597
080206003902300007000479258015008070000503600390700085803900004160854000704032800,587216943942385167631479258215648379478593621396721485823967514169854732754132896
300850104090401000410963580204618700060034010701002006143000058680040327070389461,326857194895421673417963582254618739968734215731592846143276958689145327572389461
540802010002060048183740002008309070057200163230007080000970031370021806014536720,546892317792163548183745692468319275957284163231657984625978431379421856814536729
041000076000900008200670040908205004370000025025860300000090000560300190002400600,841523976657914238239678541918235764376149825425867319183796452564382197792451683
300700200009002670607804109010465700500107000743000510000501907965000480000640005,381796254459312678627854139812465793596137842743928516234581967965273481178649325
010700500750040206480009107001204380820000061904800000006420000378000020005000900,619732548753148296482569137561274389827395461934816752196423875378951624245687913
597430108032506040016900025000000710760050082000670093100240670600090001000065030,597432168832516947416987325345829716769351482281674593153248679624793851978165234
006200047083004502520800601369000200100080060000590000650048009000030450400925706,916253847783164592524879631369417285175382964842596173651748329297631458438925716
000500700020086000000000350031400870500008034000273005206830047800090060053760009,369541728725386491418927356631459872572618934984273615296835147847192563153764289
350007201006350080004020900090280076070610008063005000001000027007060459509042603,358497261926351784714826935195284376472613598863975142641539827237168459589742613
407002106090800003305400087700040600500920800900000021809104000210006000074090300,487352196192867453365419287721548639536921874948673521859134762213786945674295318
250900407007400120030000090003600005005093006000702030080314600500206300060089004,251938467897465123436127598923641875175893246648752931789314652514276389362589714
000900100693510470000708603240060000870001046306400829002600900038290701907100000,784936152693512478521748693245869317879321546316457829152673984438295761967184235
400030980010000602000006010170300000000027106002041050803010079500070060004080320,456132987917458632238796415179365248345827196682941753823614579591273864764589321
000030000064201050580096301608000039205009807400305120856904010123050090047603000,791538462364271958582496371618742539235169847479385126856924713123857694947613285
402015007760002013103900452007208190208600030000070084900004328034009671800030549,492315867765482913183967452357248196248691735619573284976154328534829671821736549
036072009409508320000000070042080960080000003000197002004020000608740000007059400,136472589479518326825936174742385961981264753563197842354821697698743215217659438
000820604040003007003060010472689051005031008300700000007050003650012070030006000,591827634246193587783564912472689351965231748318745296127958463654312879839476125
607200050300004608000000200283079514916300080040082003100960000870400126004001007,697238451321594678458716239283679514916345782745182963132967845879453126564821397
084000030700000281000605740023500000000209006090861003000000010430000057009007300,984712635765493281312685749623574198148239576597861423276358914431926857859147362
600050000015700090009003000520400000003000100801937006400001270058302409190000863,674159382315728694289643751527416938963285147841937526436891275758362419192574863
700100005020009307000020040078006000600900000030000062091482006500000030200050408,749163825826549317153728649478216953612935784935874162391482576584697231267351498
070650900050010060000009002009040006006970000430001709004500000807400025502087643,278654931953712468641839572789345216126978354435261789314526897867493125592187643
067040053490000700503697004005004130000000070000019025370000560000000840010060002,167248953492153786583697214625874139931526478748319625379482561256931847814765392
300040000068170900597008100900064205800530090600001400103900780050000010000213060,312649857468175923597328146931864275874532691625791438143956782256487319789213564
400967000006083040000210586700051269260400750895020000900605803602098070000072004,458967312126583947379214586734851269261439758895726431917645823642398175583172694
830720600000819305017060480504002100172030000003150000060091540700085239050200806,835724691426819375917563482584972163172436958693158724268391547741685239359247816
000570000000010602650090071810000024905400008020701596100000800090100065000008007,241576983789314652653892471817659324965423718324781596176245839498137265532968147
010000406000700100806030752049080260380000070605000000000070398200003010963140000,517829436432756189896431752749385261381264975625917843154672398278593614963148527
037905000109073000520004000405710328070500014801032705003000059950020470014009062,637985241149273586528164937495716328372598614861432795283647159956821473714359862
500010080010056902600009500708031020265097130130680405050000000906000850871205300,592314786317856942684729513748531629265497138139682475453978261926143857871265394
860702513039514086050380790306005140471260350020000070943650001085400907010928035,864792513739514286152386794396875142471269358528143679943657821285431967617928435
400071060000900415000530700040000970009050000072000053094012038650093020210045600,485271369327986415961534782546328971839157246172469853794612538658793124213845697
000850009029000470010020800903000001104006590270900004030000908548001060600087100,367854219829163475415729836953478621184236597276915384731642958548391762692587143
764132895010087042800549000287301060309800017050004903090403020423710000170920038,764132895915687342832549176287391564349856217651274983598463721423718659176925438
218796400400000601635080097160050748580120006900008105321000500050062014806519370,218796453497235681635481297162953748584127936973648125321874569759362814846519372
000050010859001467012860030060475009980000054540008270376082541400007603090300700,634759812859231467712864935261475389987623154543198276376982541428517693195346728
782060091109072006046093072070619205000720000021300749810940000000531987050087010,782465391139872456546193872478619235395724168621358749817946523264531987953287614
352600890417058602800010704000090047194003000273080000000000005005800100031705468,352647891417958632869312754586291347194573286273486519628134975745869123931725468
080000010000780000040000029728604000460098007503001008316820005000006072970000300,285469713139782564647513829728654931461398257593271648316827495854936172972145386
879300000004000003031045800708069004000534702000780000000293040602000930000006127,879321465564978213231645879728169354916534782345782691187293546652417938493856127
000057016301240009000010000056700038987034005130028600000100862562480000000960300,849357216371246589625819743256791438987634125134528697493175862562483971718962354
300005498000090700080000320003010005009043107810000900630009010102006000400000070,376125498241398756985764321763912845529843167814657932637589214192476583458231679
000061347000800950000003000950624003460008020000010500200109000083045092549030710,892561347634872951715493286951624873467358129328917564276189435183745692549236718
007160903049080070560309008073025804000000010082603090256031709938250001014800200,827164953349582176561379428173925864695748312482613597256431789938257641714896235
001090864096083021045120039073004000000300970008007100009070450250640010000502097,321795864796483521845126739573914286412368975968257143639871452257649318184532697
153007948600800512208500070000400050005006304489051726020000400000902007070035060,153627948647893512298514673362479851715286394489351726921768435536942187874135269
495017268028004073007289004063125000942708506501000327070050030000843795000001842,495317268128564973637289154763125489942738516581496327874952631216843795359671842
504170069010000700600203401300700000469001000701089004093800045200036190850910020,534178269912465783678293451385742916469351872721689534193827645247536198856914327
600041070017306024000000600000600080080039040060800593724900050056010230039500060,698241375517386924342795618973654182285139746461872593724963851856417239139528467
500047300080009050240003060000010806060035000070002001790008000452370000830206045,519647382683129457247583169325914876168735924974862531796458213452371698831296745
090020840000003000500480000000300080014090003000004010040876020276000008301249570,193627845428953167567481932759312684614798253832564719945876321276135498381249576
800040000015023409300000007070680320900400100006100590000314000000268030008070642,869741253715823469324596817571689324983452176246137598692314785457268931138975642
205003600301700940976008005007200800000000090060097104008070001100600278000002569,245913687381756942976428315497261853812345796563897124628579431159634278734182569
003590076067081430010076208395800041000000060601947300006000020740628513050410697,283594176567281439914376258395862741478135962621947385136759824749628513852413697
830060000000800300027004000583097014972040580040038200050489000310020040290700056,835962471469871325127354968583297614972146583641538297756489132318625749294713856
090083160003605209580200000609370040000064007040501000300408000800930050020106000,492783165173645289586219734619372548235864917748591326357428691861937452924156873
069008070748216039000900061800524790597103284000700005980435127075891640003000050,169358472748216539352947861831524796597163284624789315986435127275891643413672958
127009640468000300090764000250608734601043958804597162380002416000300800910006570,127839645468125397593764281259618734671243958834597162385972416746351829912486573
050406000090510760026098005048975000735021980000080007579063042302107000004209000,857436291493512768126798435248975316735621984961384527579863142382147659614259873
045210390906803421021009008790134506030920100154087930407592800200001760503068009,845216397976853421321479658792134586638925174154687932467592813289341765513768249
003508007080076000600030001530080610102695300004002700741000890090051420256049103,413528967985176234627934581539487612172695348864312759741263895398751426256849173
495376082010200090080100364000860250968510740052000608570924836604085901000000470,495376182316248597287159364143867259968512743752493618571924836634785921829631475
906501072307860500405700800790080165563017489801000237078000023030978651659032708,986541372327869514415723896792384165563217489841695237178456923234978651659132748
903064020657001004040008900000000000000750030000410795530040800016000070870200001,983564127657921384241378956795683412124759638368412795532147869416895273879236541
000700590750908040000301006530000780600000100800413000402870910300269450005004028,183746592756928341249351876531692784624587139897413265462875913318269457975134628
100460000007500001089001607005000040894300102030014095300005700000100063000983014,153467928267598431489231657715829346894356172632714895321645789948172563576983214
020480001500000742100070869410050900892743000360809400070038005000064078000107394,729486531586391742143275869417652983892743156365819427274938615931564278658127394
490501037020607004705400006807000953054003061000005020040960870000100040009000012,496581237128637594735429186817246953254893761963715428341962875672158349589374612
007004900090001300000006205800419600009008504603075009452080090908600023036000051,267534918594821367381796245875419632129368574643275189452183796918657423736942851
000000070003025694402000150009000000201506040500780006000800001900001420126407830,615948372873125694492673158769214583281536749534789216347852961958361427126497835
000070010103600700004008000000251600000700000529006007958002071000840090030000082,865973214193624758274518963387251649641739825529486137958362471712845396436197582
520107089708590103900043507076481950804900300090005000407200090000654700680709014,523167489748592163961843527376481952854926371192375846437218695219654738685739214
087004001020700000361500000098601040004000086600080000000103020900006150216907800,587364291429718365361592478798631542134275986652489713875143629943826157216957834
029007403050040069780093002361009050007814200040000900006500090002000040975436020,629157483153248769784693512361729854597814236248365971416582397832971645975436128
705084063960750014400010000090072000073645002040300708050030600324507000007100305,715984263962753814438216579591872436873645192246391758159438627324567981687129345
800605002056800001000379060184030900039058000005940003008590300902780140003401009,897615432356824791241379568184236957739158624625947813418592376962783145573461289
150200040000100009083045100004800070708032500300701080500007400000008012800924000,157289346642173859983645127214856973798432561365791284526317498439568712871924635
806000512201600070000821000480090060020000853170086204960305400500048036704962085,896437512241659378357821649485293761629174853173586294968315427512748936734962185
015394800002000469947820000001040976700008000003762010000659001130087005069030002,615394827382175469947826153821543976756918234493762518278659341134287695569431782
675080400294010785803400020520000801080001590001850007060090308000008046008030000,675982413294316785813475629526749831387261594941853267462197358739528146158634972
070000002002000731400000069000007306803600070007092008030065000508471000100908007,376189542982546731415723869241857396893614275657392418739265184568471923124938657
608010200251703000900628000060050900000000671009000004420030100100080047090100302,678415239251793486943628715764851923582349671319267854427536198136982547895174362
002003005108200000346000801013802950000459000005030000864020037530000600020300049,972183465158246793346597821613872954287459316495631278864925137539714682721368549
090024080500090300000080009070010090008400200004000065000009000040067901000350870,793524186582691347461783529376215498958476213124938765837149652245867931619352874
860249150201305060400861932300006789005000200972030005000102000709603520006704090,863249157291375864457861932314526789685917243972438615538192476749683521126754398
009702000000003004724850000070589436008204001540000090007400900436010258800065000,319742685685193724724856319271589436968234571543671892157428963436917258892365147
100720600000100350080564200009085700020010005007930060902050103500000004071000026,195723648264198357783564219619485732328617495457932861942856173536271984871349526
800795003073061859009004000050430208040609370037002046020000007000003000000906130,812795463473261859569384721956437218248619375137852946321548697694173582785926134
820010700746800000905007000581900000000000042402700500008004910090058207360201000,823519764746823159915467328581942673679135842432786591258374916194658237367291485
020000008050347020400080030215090467970600003036000002060000001002706950540908300,123569748658347129497281635215893467974652813836174592769435281382716954541928376
027010060005020380000590002900681030000039518000200049670900800008150000000000100,827314965495726381316598472954681237762439518183275649671942853248153796539867124
906000002270008004430712005601300087520180490000200010300001640167820350054639721,916453872275968134438712965641395287523187496789246513392571648167824359854639721
040700908060005207070080460000600809800032706006978135689100500200407000014006000,342761958968345217175289463537614829891532746426978135689123574253497681714856392
560001700000000090030748500080020435040083609379054801020000008093810257850070060,564391782718265394932748516186927435245183679379654821627539148493816257851472963
304009568007508342008030019201080906085007420730020000870901000902043000053602001,324719568197568342568234719241385976685197423739426185876951234912843657453672891
060080000090405600050036019000048357005027896300500020000800061010003048079000532,463981275291475683758236419926148357145327896387569124534892761612753948879614532
530742010000569273276300500300004907700103850005206000003917420010005700690420130,539742618148569273276381594321854967764193852985276341853917426412635789697428135
400005062000200507200086004048630701060100008020000603150009800076051030000000010,487915362619243587235786194948632751563174928721598643154329876876451239392867415
080001000000000819004890020800002156000360002462000073135000048047500060008704090,789251634256473819314896527873942156591367482462185973135629748947538261628714395
000170504097050800405890060708001005050020017109507048843019006002036000900205000,386172594297654831415893762738941625654328917129567348843719256572436189961285473
285090700004820309910067508009008400436952187008104600060549001300286005502700840,285391764674825319913467528129678453436952187758134692867549231341286975592713846
000560138060030297903002546175006829620180304084920671000694000701008463050013080,247569138568431297913872546175346829629187354384925671832694715791258463456713982
600000000835209416901364028597021364400097102002430905058010000219605000746083001,624158793835279416971364528597821364463597182182436975358712649219645837746983251
970400180050291306106007000000003007000002090062905000007520019090618003400370065,973456182854291376126837954589143627341762598762985431637524819295618743418379265
000032000032050190908100000010304006064001907203000010020500300190000602000000009,741932865632758194958146723819374256564821937273695418427569381195483672386217549
040000310620007000195300400000760050000000004700050803900005081451002006230019745,847596312623147598195328467382764159519283674764951823976435281451872936238619745
821056394795830216000901080003017028210640753057382461580093172049278000372165849,821756394795834216634921587463517928218649753957382461586493172149278635372165849
630400280080701000005308074010047892060103507070259003090000410040036000700014308,637495281489721635125368974513647892962183547874259163398572416241836759756914328
941003260700600304863090005305107649406000720017000803579201000004369587008074000,941753268752618394863492175385127649496835721217946853579281436124369587638574912
002000830006008200983720410070046001000073608630000045315200064800300502427009000,752461839146938257983725416278546391594173628631892745315287964869314572427659183
390200000040093501201000036028030640000708000400006090600000809100960000905080002,396251487847693521251874936728139645569748213413526798674312859182965374935487162
020510708735000146014073900300705021507000003061930500400052310002361480183497205,629514738735289146814673952398745621547126893261938574476852319952361487183497265
000003000046085030003009862060802510700040086001050300005608000000090005107004600,812763954946285731573419862364872519759341286281956347495628173638197425127534698
670300008053074000004010030080903005000000063000006000038000041200000086000280370,671392458853674192924815637186943725547128963392756814738569241219437586465281379
783020609000000070020006304004600090500700200001003008057000001409001023000307065,783425619146839572925176384234658197598714236671293458357962841469581723812347965
201900765743006982560200400624385097807491506195607340070169054906804201400752600,281943765743516982569278413624385197837491526195627348372169854956834271418752639
000000000090730480305069020006410095400053078080900000000320804860001007000080000,678142953192735486345869721726418395419253678583976142951327864864591237237684519
900000041402009000030100905300548009000006010000900634008000467000405090090080000,985673241412859376736124985361548729249736518857912634528391467173465892694287153
205108970718549002009037501091000000407002100023000800004603700100800059380905406,235168974718549632649237581891756243467382195523491867954613728176824359382975416
280000000070004038900280006800079000017650000060028374000000102620040000001060045,284316597176594238953287416832479651417653829569128374748935162625741983391862745
712006405500000076008300290073009502600001000005007010900600100001054029246908050,712896435539142876468375291173489562624531987895267314957623148381754629246918753
000090000200600307850030620102070040000400203500308090005019000020006130061000970,673892514219654387854137629132975846798461253546328791385719462927546138461283975
400932007037604920109007304840000200095241870672090145916073050084120690203060081,468932517537614928129587364841756239395241876672398145916873452784125693253469781
000901564410038092060740010809003200000207080006080347030806900600070005751004000,387921564415638792962745813879413256543267189126589347234856971698172435751394628
208905130030020807700381060000100605306054920090000473800207510500608000600043798,268975134931426857754381269427139685386754921195862473843297516579618342612543798
060030059027004013193000708000070800001000090300000004006089070239007080000302000,864731259527894613193256748942175836681423597375968124416589372239617485758342961
610298305020673480000040000700904830900700610100806750008000060056400207071300508,614298375529673481837145926765914832983752614142836759498527163356481297271369548
040153768670049001000002040010768092006004000230000076000025010460017029009400007,942153768673849251851672943514768392796234185238591476387925614465317829129486537
395600078060700000000000100457200091000507030902040705680005007020800900503901000,395614278261789543748352169457238691816597432932146785689425317124873956573961824
250004600060590704704106520800400100005307986300608000617003890943800000580900347,259734618168592734734186529876429153425317986391658472617243895943875261582961347
047020803039801024826347519000000647401706982762490351900604070074080090015279438,147925863539861724826347519398152647451736982762498351983614275274583196615279438
504318960639200508182509074000092803040000607060087001497000030000000000810040020,574318962639274518182569374751692843248135697963487251497826135326751489815943726
140760003006983450050420796200614000560009200931200600490837162617540380300100570,149765823726983451853421796278614935564379218931258647495837162617542389382196574
750900010004030500600702000100004062002010900980000130020460075540000600801500090,753948216294136587618752349135894762472613958986275134329461875547389621861527493
070060200000530007213900000100890362400000009900700410060200030002009674009073801,875461293694532187213987546157894362428316759936725418761248935382159674549673821
107040986630920007800001203003012060501800300900037058050000000309000870018204030,127345986634928517895671243483512769571869324962437158256783491349156872718294635
080002659006075010050306807000007000002659008360200004000004305509063000800500090,783142659946875213251396847198437562472659138365218974617984325529763481834521796
052017000000240060100009572006401000479023000003070420040000037230090010791000058,352617849987245361164839572526481793479523186813976425648152937235798614791364258
730258046006070890200004350100780064805460201002000000560040700007526400300910005,739258146456371892218694357193782564875469231642135978561843729987526413324917685
032006004710040060006100527004800001060300000000591640500400106081005000200000005,832756914715249863496183527954862731168374259327591648573428196681935472249617385
080370196003009040094106300158900004067453018409000650305098060926000580801000209,582374196613529847794186325158962734267453918439817652375298461926741583841635279
092864030000005609607030000010200890320007410846010000570008001900406000268000040,192864537483175629657932184715243896329687415846519372574398261931426758268751943
528746310010050602069230400981520064072104080304087900806402190000860237290005006,528746319413958672769231458981523764672194583354687921836472195145869237297315846
007052308000008210283410005020080504000095003809030106010023057000547001705860902,197652348564378219283419765321786594476195823859234176618923457932547681745861932
635821704409036800700059326304215078267348150508000243100584902940002501050103000,635821794429736815781459326394215678267348159518967243176584932943672581852193467
004805003210763489008402007723108050000000031150309200000000074807604000500080002,974815623215763489368492517723148956489256731156379248692531874837624195541987362
006008743002000010000040006000700050709302004200004090100070930034000008500030000,956128743342567819871943526463789251719352684285614397128476935634295178597831462
793200184004180000815703000039067210500004300068010749000000401050078000900500820,793256184624189573815743692439867215571924368268315749387692451152478936946531827
000090020023001908590000700010000000902000800037216405070604000209000360048950172,184597623723461958596832741415789236962345817837216495371624589259178364648953172
501007980036059040000304065385000001604102500070000004050001300009200457063070810,541627983736859142928314765385746291694132578172598634457981326819263457263475819
706015080350200070908300000007040069090000408000900712070028006180600000630097005,726415983351289674948376521517842369293761458864953712479528136185634297632197845
000008609008700100540000020080306401710480206400000500091823005000010300024050010,172548639938762154546139827285396471713485296469271583691823745857914362324657918
614057823208063500753802610576009000901006700842000096120734000080695000300218470,614957823298163547753842619576329184931486752842571396125734968487695231369218475
500930160000050000040001900002160450000507312135090080800005700050000800204809506,527934168619758243348621975782163459496587312135492687863245791951376824274819536
907080000023497060085020001300108620201003807000700000006000250014200086890000170,967581432123497568485326791379148625251963847648752913736814259514279386892635174
801405639004376281632980754215034076000100020090560310143250060580043190729610543,871425639954376281632981754215834976368197425497562318143259867586743192729618543
307089400809000000600000805000605084080000510975000030700120006000003008004800120,357289461819546273642731895123675984486392517975418632798124356261953748534867129
670003980320600007005000630900300001400000379736900008003080200067014090298530000,674123985329658147815497632982375461451862379736941528143789256567214893298536714
730000020008900304100060080970100060506089070000000009060700090000036010452801000,739548621628917354145362987974123568516489273283675149361754892897236415452891736
900000102520000078007200469610030090704600031005720600050000007200008010073000006,946387152521946378837215469612834795784659231395721684458163927269478513173592846
041009200000007138070312946600005010135004007007180650809070003410006780050230491,341869275962547138578312946684725319135694827297183654829471563413956782756238491
080069710619800200350020086800693120060002009001000600000308000130200005270050001,482569713619837254357421986845693127763182549921745638596318472134276895278954361
000027540001600007004038210032570069080206730700384000000403600216000480000062000,693127548821645397574938216432571869185296734769384125958413672216759483347862951
452803900090000403600040005530070000006000500104005002761200000308059004040601820,452813976897526413613947285539172648276498531184365792761284359328759164945631827
300701450004500007000000600830002000000090038079080060003006504041970806002845090,398761452624538917157429683836152749415697238279384165983216574541973826762845391
300020954090000020007005000000250000506003800200009000010090385003072049984001060,368127954495368721127945638879256413546713892231489576712694385653872149984531267
060590147070800090300400052046070015020645700700182430504200000902018004607904008,268593147475821693391467852846379215123645789759182436584236971932718564617954328
000503280000490673329000051082009360507608024003040090260375010035860040170920530,746513289851492673329786451482159367597638124613247895264375918935861742178924536
010006040276090501300200079030921408008700300002005000000609000900030000020040036,819576243276493581354218679735921468198764325642385197483659712967132854521847936
380570419097082006605130008020000143076001902010905600001003000700090021008014065,382576419197482536645139278529867143876341952413925687261753894754698321938214765
029780003600009500000604908090002060001008705805000042000070106104000250700250409,429785613678139524513624978397542861241368795865917342952473186134896257786251439
903008450057940613020103000001800200764005300000030001000500000205000104639481027,913768452857942613426153879391874265764215398582639741148527936275396184639481527
000000273269000805704580100500018037010000000406300500008703910075924008000061052,851496273269137845734582196592618437317245689486379521628753914175924368943861752
007200010205719004014603000000054800009826450408930120603400500800000090501398000,367245918285719364914683275726154839139826457458937126693472581842561793571398642
008051902062390080350248607030125000605700041900006000270010390500003120010902400,748651932162397584359248617437125869685739241921486753276514398594873126813962475
000107403100293850800564017013000080000009001597010032080902300056741000209030175,965187423174293856832564917413625789628379541597418632781952364356741298249836175
037580004000900035605470002708001000092000070061890250829040000000008000000230400,937582614284916735615473892758321946392654178461897253829145367143768529576239481
904000180068009003001030900056200307302700060017356002000060070080003200045082639,934627185268519743571834926456298317392741568817356492123965874689473251745182639
007001004010002803900800100200504017503000908001030425000029001170486532000053740,687391254415672893932845176298564317543217968761938425354729681179486532826153749
000006398000310000000008064720690000006001020040030089500002706090050002000000001,251476398864319275379528164728695413936841527145237689513982746697154832482763951
000006130014053009006019840175030086008500923392608071800000650460200000003004090,987426135214853769536719842175932486648571923392648571821397654469285317753164298
600120700900064001400009800800703419741000500500481000200940037074830952390217040,653128794987564321412379865826753419741692583539481276268945137174836952395217648
060930205152040690930625010070084300400590001008300050081050940340009520295400007,864931275152847693937625814579184362423596781618372459781253946346719528295468137
901040003008000070032069500007800052006052000000001000020900800005007090003600105,971548263568123974432769581147896352386452719259371648624915837815237496793684125
049000820000900070120460905000000000010234508060070290090040607450000012072610009,749153826635928174128467935283596741917234568564871293891342657456789312372615489
000001540020050009400009030000000010000800600507200984200060370734000856006003090,679321548328754169451689237862945713943817625517236984295468371734192856186573492
635000870210098000008005040060000021050100003000000790300010400042056900580009010,635421879214798365978635142763984521459172683821563794396217458142856937587349216
010500006856090020029647010070280000040065980930000052490802500203000008581036009,714528396856193724329647815675289431142365987938471652497812563263954178581736249
754008003608970004309650287492000500807090400031087029005841300080569740000730800,754128963628973154319654287492316578867295431531487629275841396183569742946732815
000800010006400907012075006107080000020100793690000020860090200900527001001640009,759836412386412957412975386137289645528164793694753128865391274943527861271648539
050209000000008030098004127900140000040000060782300490820600743009003800003800010,357219684214768935698534127936142578541987362782356491825691743179423856463875219
209387050043020800070045060602809401310062070400500620085000016000030540030106000,269387154543621897871945263652879431318462975497513628785294316126738549934156782
200001090409256010500000060074000000650800270000030906792005001041090028000020000,286371495439256817517948362974562183653819274128734956792485631341697528865123749
000600108000901752000507634761050340390146027428370016134790065286415070950063001,572634198643981752819527634761852349395146827428379516134798265286415973957263481
309570021500602300020403085000000003910700000008031000735180002096007000801000037,369578421584612379127493685672849153913765248458231796735184962296357814841926537
040007000673080000218904000809000010050006097001003465090010002080002109030709050,945267381673581924218934576869475213354126897721893465596318742487652139132749658
020008061518246397607000200400057900901430078700060402076300049009621735105070826,324798561518246397697513284462857913951432678783169452276385149849621735135974826
058200060702316005106058003020591000009732500500080009230075000001000000875060430,358247961792316845146958273423591687689732514517684329234875196961423758875169432
958040017213750940647200835076589024009472563425003789561000490834005071792164308,958346217213758946647291835376589124189472563425613789561837492834925671792164358
400087000017000008000905030139760805874009621652000790045198076000076000080000300,493687152517423968268915437139762845874539621652841793345198276921376584786254319
038050700000702000002000090510030608003800000000006003050098020700300045200007936,138459762945762381672183594519234678463875219827916453354698127796321845281547936
008129067140506003006003008304900721602015380009000500703002814000001002200004905,538129467147586293926743158354968721672415389819237546793652814485391672261874935
972306004806501000030090000203409107169000405050010398027000901018005703095107602,972386514846571239531294876283459167169738425754612398427863951618925743395147682
000031500000502010000008007000000052060310408007205301523470006080103000904000070,648731529379562814152948637831694752265317498497285361523479186786123945914856273
000456120020000549048200000300085002000390060180072950806907005007500084410000007,973456128621738549548219736369185472752394861184672953836947215297561384415823697
708590030000412057025730169069340000087620001001800003002003005000180002830205006,718596234693412857425738169569341728387629541241857693172963485956184372834275916
002000700406700521000130960050047000000001006014000350540079000003800097007000005,192465783436798521875132964658347219329581476714926358541679832263854197987213645
092300581453901000001007000030802000007600310219070008070094863020000194904100075,792346581453981726681527439536812947847659312219473658175294863328765194964138275
907000500040035020062019070050007000004601000800023000403180050210300900006502103,937268514148735629562419378659847231324651897871923465493186752215374986786592143
080700560015200030300000409002094000450108290100050046740900000593027600061083000,984731562615249738327865419832694157456178293179352846748916325593427681261583974
690583012245691837008472506861740250320150760500036104456317928083925641912804300,697583412245691837138472596861749253324158769579236184456317928783925641912864375
000038407500100090084509060401307628050006700700820510010080940800291076903465280,129638457567142893384579162491357628258916734736824519612783945845291376973465281
320509080705006129000007004032008097060724351000193862270040010516372900803000205,324519786785436129691287534132658497968724351457193862279845613516372948843961275
380100900100306070400079000040630025000002040000054300800000000064000080972003000,387145962195326478426879531749638125653912847218754396831467259564291783972583614
045970032273458016901620745038509420009287100027004090090300571750012369316705284,645971832273458916981623745138569427469287153527134698892346571754812369316795284
002305841183240000604108300800032090040000080265004007700050908590070420000009000,972365841183247569654198372817532694349716285265984137726453918598671423431829756
068079004030000902900035060000000489300804025009102003097523841803741290102980537,568279314734618952921435768215367489376894125489152673697523841853741296142986537
500600400900201003106080000079000021053060000620900350700000082310700000065810030,582693417947251863136487295879345621453162978621978354794536182318729546265814739
800200000492687000305009602000000805000805004050060203006578109030046000089320000,861253947492687351375419682914732865623895714758164293246578139137946528589321476
003629400047080000609500020008760050005000080920100074361000009050400001700000060,583629417247381695619547823138764952475932186926158374361875249852496731794213568
